,level_0,index,Unnamed: 0,author_name,author_url,language,profile_photo_url,rating,relative_time_description,text,time,sentiment
320,334,1,1,Rhonda Hasselfeldt,https://www.google.com/maps/contrib/102958340400637104020/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GjCnQDUoev9H4tZz2Z3I-ICGkcI5aN4s_gpWBGR=s128-c0x00000000-cc-rp-mo-ba5,5,8 months ago,"This is the go to shop for custom items or products already made. We love the WE""RE YOUR ROOTS store. Great quality made by great people to service the people. I Can't say enough good about the place!! And his Mom is a nice lady too!!!!!!",1617137657,Good
321,335,2,2,Jenna Squires,https://www.google.com/maps/contrib/103710197254817848302/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GisWrkt6om0Dp18OsSZldwthh49hqNKKDWl52804w=s128-c0x00000000-cc-rp-mo-ba3,5,5 months ago,"I loved visiting this store! I had a custom shirt made in less than two minutes. I’m not from Montana but I for sure had Montana pride after visiting Wear Your Roots. All their merch is good quality, original, and really really uniquely cool.",1624857693,Good
322,336,3,3,shaun obrien,https://www.google.com/maps/contrib/110105333640498000182/reviews,en,https://lh3.googleusercontent.com/a-/AOh14Gj8mErkmuF2kXFWVNacSC-8ulyrUjpovlL_vnhqEg=s128-c0x00000000-cc-rp-mo-ba4,5,2 months ago,Got three sticker. Dude working was very nice and helpful,1631902754,Good
323,337,4,4,Kristopher Kelley,https://www.google.com/maps/contrib/108595574566566029288/reviews,en,https://lh3.googleusercontent.com/a/AATXAJxFzmIbidF6XChTrFSJtJFmggz2CtnkQQnXEY_Q=s128-c0x00000000-cc-rp-mo,5,a year ago,Good quality clothes for the whole family.,1599152591,Good
324,338,0,0,Emily Bennett,https://www.google.com/maps/contrib/108952014653087514756/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GjpWZJkmWIzNrwxDA43BD1GNGTDgQ6OHdgtPYtEoA=s128-c0x00000000-cc-rp-mo,5,2 years ago,very very talented! 10/10 would recommend her!,1550073647,Good
325,340,0,0,Brooke Nelson,https://www.google.com/maps/contrib/105600845632987162299/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GhyVqyv3zfO_95CFIxS4AYMSrYTZgFg_DJAJuec=s128-c0x00000000-cc-rp-mo,3,2 months ago,"I love Ciao Mambo. The food is great.  The servers are efficient and friendly. The chefs are absolutely amazing. However, tonight we felt very rushed. The dessert menu was brought to us 2 minutes after our dinner arrived. Our plates were grabbed before we set our forks down. The bill arrived the second we got our dessert. I think they were just being efficient, but the feeling was… get these people out the door! When we drop $100. for a meal for two people, we want to relax and enjoy the evening. We don’t go out that often, so we want it to feel special-not like our waitperson wants to “get it over with.”
There wasn’t even a big line for tables. Please remember that we’re not just filling our stomachs-we want to enjoy the whole experience.",1632361470,Bad
326,341,1,1,Chris Rogers,https://www.google.com/maps/contrib/100971360003026992465/reviews,en,https://lh3.googleusercontent.com/a/AATXAJyeUEyA_nLR1eqULKlQalzE0KxZ5XBMUCB1ksvc=s128-c0x00000000-cc-rp-mo-ba4,5,a month ago,"Well my picture after destroying hands down the best eggplant parmesan i have ever had. Not really a fan of Italian cuisine, but I think Ciao Mambo might have adjusted my stance on the issue.  Amazing food, great wine and atmosphere. I will be visiting this fine establishment again. Disclaimer: show up early or the wait will be long due to high popularity.",1635034338,Good
327,342,2,2,Debra Crawford,https://www.google.com/maps/contrib/106521206315452942166/reviews,en,https://lh3.googleusercontent.com/a/AATXAJxvuk1X4q_K_b7EdG-bBe3kDMkBIJ4kbeVipaTG=s128-c0x00000000-cc-rp-mo,5,5 months ago,"Oh my goodness the food was so GOOD! We went with three adults and two children. The service was outstanding our waitress walked us through the menu helping us choose our wine, entrees and desserts. Table service was attentive and quick! I enjoyed every minute of this meal and our kids did too! I have driven by this restaurant for years and just never had the opportunity to go in, tonight we did and I was not disappointed!
I highly recommend this Fantastic Italian Restaurant!",1624420650,Good
328,343,3,3,Guy Seavey,https://www.google.com/maps/contrib/115027961908367825743/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GjGwGZ6Zm-CH974MXNC8LZC-YShBW5NFbiSwYsOgg=s128-c0x00000000-cc-rp-mo-ba4,5,6 months ago,"This was a very hard reservation to get because it was graduation weekend at the University of Montana. We called so late and they were able to accommodate us with only one time available to show up. We really wanted to eat here, so we adjusted our plans. 530pm was not ideal, but totally our fault for not planning ahead.
The food was amazing and the service was even better. We had an incredible experience and will dine with them again.
Get the Italian Nachos...totally yummy!!",1621805278,Good
329,344,4,4,Becci Noah,https://www.google.com/maps/contrib/103907266924541725423/reviews,en,https://lh3.googleusercontent.com/a-/AOh14Gg5OOMcQJIeBtktV67HxLWtnsuYQvTkfaVxZh7H=s128-c0x00000000-cc-rp-mo-ba3,5,4 months ago,"I had such a wonderful time!  The food was incredible, it's cooked fresh to order.  I had trouble deciding on a wine so our waitress made an excellent offering...a red blend I believe.  Wonderful environmental, clean bathrooms, great music, amazing food.  My only regret was I didn't have room for dessert!",1627698843,Good
330,345,0,0,S M,https://www.google.com/maps/contrib/112172639996396960598/reviews,en,https://lh3.googleusercontent.com/a/AATXAJxGIrboLt2nYuc3BG80jFC50wY9JNeJ_RTWo0Ws=s128-c0x00000000-cc-rp-mo,5,2 months ago,"Delicious food! Great atmosphere! A quartet was playing in the lobby and made the entire experience so enjoyable. The menu isn’t extensive, but everything we ordered was delicious. We had the lobster rolls, wedge salad, and steak frites. They also have a good wine and beer selection.",1631674155,Good
331,346,1,1,E M,https://www.google.com/maps/contrib/103357894762709278264/reviews,en,https://lh3.googleusercontent.com/a/AATXAJxHBhw0pLusynbJtFCYXcq-M84BY6xmLWV4DNUb=s128-c0x00000000-cc-rp-mo,5,4 weeks ago,"We thorougly enjoyed our meal and the service was excellent.  The calamari was what it should be-not the calamari ""fries"" that other restaurants in town are serving.  It was perfectly cooked and the sauce that was added was just the right amount. The Squash rings and brussel sprouts were very good. The portions were also generous.  Highly recommend.",1636317827,Good
332,347,2,2,Becca Rittberger,https://www.google.com/maps/contrib/111665351591680812550/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GimeIC9A9DVOQczsMgIt-vLWix_J7N0AvjQL-uZ3w=s128-c0x00000000-cc-rp-mo-ba3,2,2 weeks ago,"Cute atmosphere, but the food was very subpar. With a very unbalanced menu. We ordered the fried mozzarella as an appetizer, which was a half burnt grilled cheese. My pasta was so spicy, I shared half my husband’s flat pork cutlet. The service was great though!",1637315410,Bad
333,348,3,3,Eric Lehman,https://www.google.com/maps/contrib/117142220251019953327/reviews,en,https://lh3.googleusercontent.com/a/AATXAJzWtI7MjO2gCbnMa10HJFsrIvZONlI7btvvnYkd=s128-c0x00000000-cc-rp-mo,5,a month ago,My wife and I enjoyed a fantastic meal at Second Set Bistro tonight.  We split the fried Brussel sprouts and Apple/honeycomb salad for starters.  I had the ribeye for the main course and my wife had the halibut special. Every bite of all of it was delicious.  Service was excellent as well. All in all a thoroughly enjoyable dining experience  - highly recommend reserving a table!!,1634958028,Good
334,349,4,4,Darla Sather,https://www.google.com/maps/contrib/112445868721831279526/reviews,en,https://lh3.googleusercontent.com/a-/AOh14Ghi0pwLM2EilDvTPXifzDE_AelQ7Zl8eEa-_HbcYQ=s128-c0x00000000-cc-rp-mo-ba4,5,4 months ago,"I don't know where to start. How about with the Apple & Honeycomb salad! It was delicate  yet full of flavor and ample for the first course. The wine selection was decent with a broad cross-section of wines which paired well with menu choices. For an Entree, we chose a halibut which was cooked in paper. It was tender and absolutely wonderful. It helps when  the chef is an owner.
The Main menu offered six delicious well rounded choices and many of the selections rotate on a daily basis. What a joy to sit down, make a choice, order a drink and get on with the evening.
This was our first time experience here and with Jazz in the lobby every other Wednesday, we will be back. Sooner than later.",1627785248,Good
335,350,0,0,Gloria heintz,https://www.google.com/maps/contrib/116831858993447157509/reviews,en,https://lh3.googleusercontent.com/a-/AOh14Gj36LaDXS0MtHUvQz1_y-LGDRpaUOoSbnoIm8Zwdw=s128-c0x00000000-cc-rp-mo,4,a year ago,We had great service and a great French 75! Good appetizers too!,1600558654,Good
336,351,1,1,Mortimer,https://www.google.com/maps/contrib/112362980948790238165/reviews,en,https://lh3.googleusercontent.com/a-/AOh14Gh2-qywYoRNTgtQWNP9VkFrxrcO1SreEJpGn4KHFQ=s128-c0x00000000-cc-rp-mo-ba3,5,2 months ago,"I have been here a couple times now and can say it's a very nice treat to dine/drink here. Seemed like the dinning area was bigger than the last time we were there. Best part was, it didn't sacrifice any of the environment. Still clean, cozy, and delightful.",1632674557,Good
337,352,2,2,Christopher Petry,https://www.google.com/maps/contrib/117530121980963202595/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GgaiwoC3QqcU3HC0NHxja4xhhhHtZgyPMJW9btkOQ=s128-c0x00000000-cc-rp-mo-ba4,5,a month ago,Really amazing food and atmosphere.  I had a mojito and the tenderloin.  Both were really good.  Tenderloin was cooked perfectly.  Wife had pork chop and the Pineapple Express cocktail.  Looking forward to return and trying other food and drinks.  Service was on pint as well.,1635603436,Good
338,353,3,3,Militia Earl,https://www.google.com/maps/contrib/100833771832853061146/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GjrgRsOGSSh6fBMG26v769bDBubW0m6zp7iqMns=s128-c0x00000000-cc-rp-mo,5,a month ago,The food here is delicious and there is such a great ambiance. I cannot say enough about the server. Everything was perfect.,1634770937,Good
339,354,4,4,Dmitriy Kozerovskiy,https://www.google.com/maps/contrib/117660539442768863137/reviews,en,https://lh3.googleusercontent.com/a-/AOh14GgufoZ5Mm47CvTknNGFnz_NCUQXCYgPjCl_K_G2Tg=s128-c0x00000000-cc-rp-mo-ba3,5,2 months ago,"The owner of the B&B that we stayed at highly recommended this place. Really nice atmosphere, open top floor was very nice. The food was delicious and they had some good local brews.",1631554154,Good
340,355,0,0,Paula Lemon,https://www.google.com/maps/contrib/100103679463701240341/reviews,en,https://lh3.googleusercontent.com/a/AATXAJw1B-UPSB9P5NrltIez-1ubT9YuyqVuGjN5Z_vh=s128-c0x00000000-cc-rp-mo,5,2 weeks ago,If you haven’t been in the The Old Post since it re-opened you need to go! The staff is amazing and are all so positive about the restaurant. The food is simply amazing! We started with the Butternut squash soup and had to take a moment after the first spoonful yo appreciate the buttery goodness! Then of course we had the fried chickens. It was crazy crispy on the outside and so moist and juicy on the inside! We will definitely be back!,1637112175,Good
341,356,1,1,Manof Leisure,https://www.google.com/maps/contrib/103883700226770440629/reviews,en,https://lh3.googleusercontent.com/a-/AOh14Gi2OC--ee64MyHajyLNgnISjP5i_mfqWEPwn9a3Rw=s128-c0x00000000-cc-rp-mo-ba2,4,10 months ago,"I've been here a bunch of times for the last several years. Food and service fluctuate as you might expect. Cool atmosphere inside, Deck overlooks the parking lot and alley.
Update: new ownership cleaned the place up nicely. Still hip but not nearly as grungy. The chicken sandwich is outrageous.... Literally. I added a star just for that.",1612849679,Good
342,357,2,2,chantz thilmony,https://www.google.com/maps/contrib/114525770840956708582/reviews,en,https://lh3.googleusercontent.com/a/AATXAJyj4m8TI3BFIzdd14L-l5bO-lzz2p3zLN8zr-xO=s128-c0x00000000-cc-rp-mo-ba4,5,a month ago,"Sampled some drinks from their specialty cocktail menu and they were delicious. Service was 10million times better than it was back in ""the day"". Food was served in a reasonable time frame and we all cleared our plates so I'd say it's above par. To top it off Josh Farmer was playing piano and taking requests and we had a wonderful time tipping him for some requested tunes- really made for a warm atmosphere. Definitely back in to my downtown rotation of dinner choices when guests come to Missoula.",1635969727,Good
343,358,3,3,Bren Toms,https://www.google.com/maps/contrib/103435033289243408841/reviews,en,https://lh3.googleusercontent.com/a/AATXAJwuiJ3E2VVX6YCd4cbn51jh8BbP327mRAmStrbEDg=s128-c0x00000000-cc-rp-mo,5,a month ago,"They are back !!!! The food was amazing, the atmosphere charming and the drinks are phenomenal.
So happy to have this top notch establishment. The street tacos and chicken sandwich are the best in town .",1634757709,Good
344,359,4,4,Justin Starin,https://www.google.com/maps/contrib/115950129117618894527/reviews,en,https://lh3.googleusercontent.com/a/AATXAJyDnfd4-3JRtn_oom1qnmPQxCnqHSQc3_eWhHNr=s128-c0x00000000-cc-rp-mo,5,2 months ago,I ate at the Old Post last night.  What a great place! Great bar food!  It reminded me of my college days.,1632409141,Good
